,x,y,u,v,p
136,0.03500000000000001,-0.04900000000000001,-0.0008425939185943124,-8.846121540446617e-05,-0.0008425939185943124
137,0.03600000000000001,-0.04800000000000001,-0.0014718210950554627,-0.0003200249129297395,-0.0014718210950554627
138,0.03700000000000001,-0.04700000000000001,-0.0019256824670677265,-0.0006455440960015081,-0.0019256824670677265
139,0.038,-0.046000000000000006,-0.0022321621326156023,-0.001019764685481984,-0.0022321621326156023
140,0.039,-0.04500000000000001,-0.002410793333766303,-0.0014027008273728588,-0.002410793333766303
141,0.04,-0.04400000000000001,-0.002474768497281383,-0.0017606806129164066,-0.002474768497281383
142,0.041,-0.04300000000000001,-0.00243347714757877,-0.0020667181772767106,-0.00243347714757877
143,0.042,-0.04200000000000001,-0.0022952051364842616,-0.0023001888056658724,-0.0022952051364842616
144,0.043000000000000003,-0.04100000000000001,-0.002069748644782963,-0.0024458184706408806,-0.002069748644782963
145,0.044000000000000004,-0.04000000000000001,-0.0017707151497764139,-0.0024921146765001603,-0.0017707151497764139
146,0.045000000000000005,-0.039000000000000014,-0.0014173434243830512,-0.0024293900853512105,-0.0014173434243830512
147,0.046000000000000006,-0.03800000000000001,-0.001035724324833432,-0.0022475586864115506,-0.001035724324833432
148,0.04700000000000001,-0.03700000000000001,-0.0006593287617847564,-0.0019339455783158373,-0.0006593287617847564
149,0.04800000000000001,-0.03600000000000001,-0.00032886158509949593,-0.0014713629383228386,-0.00032886158509949593
150,0.04900000000000001,-0.03500000000000001,-9.152739101872553e-05,-0.0008366780826787562,-9.152739101872553e-05
151,0.03400000000000001,-0.05000000000000001,-1.63211997081672e-10,3.223996921950556e-11,-1.63211997081672e-10
152,0.05000000000000001,-0.03400000000000001,-4.302971745753159e-12,-1.52590273949955e-10,-4.302971745753159e-12
153,0.03400000000000001,-0.04900000000000001,-0.0010240822160211512,-9.483415850877118e-05,-0.0010240822160211512
154,0.03500000000000001,-0.04800000000000001,-0.001799451432412949,-0.00034694022685957795,-0.001799451432412949
155,0.03600000000000001,-0.04700000000000001,-0.0023678148465399638,-0.0007084907335581393,-0.0023678148465399638
156,0.03700000000000001,-0.046000000000000006,-0.002761274025435607,-0.0011343597948506676,-0.002761274025435607
157,0.038,-0.04500000000000001,-0.0030035447446060013,-0.0015834652568534116,-0.0030035447446060013
158,0.039,-0.04400000000000001,-0.0031116575880899312,-0.0020198914527018246,-0.0031116575880899312
159,0.04,-0.04300000000000001,-0.0030980878988056443,-0.0024134797162837676,-0.0030980878988056443
160,0.041,-0.04200000000000001,-0.002973126330054873,-0.0027398355300463934,-0.002973126330054873
161,0.042,-0.04100000000000001,-0.002747275559689108,-0.002979721222647648,-0.002747275559689108
162,0.043000000000000003,-0.04000000000000001,-0.0024334762868603328,-0.0031178973047845016,-0.0024334762868603328
163,0.044000000000000004,-0.039000000000000014,-0.0020489798615455353,-0.0031415430374331405,-0.0020489798615455353
164,0.045000000000000005,-0.03800000000000001,-0.0016167482595511875,-0.003038392991468463,-0.0016167482595511875
165,0.046000000000000006,-0.03700000000000001,-0.0011662881524840787,-0.002794777090508391,-0.0011662881524840787
166,0.04700000000000001,-0.03600000000000001,-0.0007338805573545174,-0.0023937779194172617,-0.0007338805573545174
167,0.04800000000000001,-0.03500000000000001,-0.0003622686581684023,-0.0018137081928796734,-0.0003622686581684023
168,0.04900000000000001,-0.03400000000000001,-9.990221142194903e-05,-0.0010270609534591747,-9.990221142194903e-05
169,0.03300000000000001,-0.05000000000000001,-1.6814558097968647e-11,3.3020270395645105e-12,-1.6814558097968647e-11
170,0.05000000000000001,-0.03300000000000001,1.127852557136007e-12,-2.3755895786201532e-11,1.127852557136007e-12
171,0.03300000000000001,-0.04900000000000001,-0.0012174104252906715,-0.00010054249656549117,-0.0012174104252906715
172,0.03400000000000001,-0.04800000000000001,-0.0021516925673592934,-0.00037140292208659936,-0.0021516925673592934
173,0.03500000000000001,-0.04700000000000001,-0.002847606117512995,-0.0007664881108404106,-0.002847606117512995
174,0.03600000000000001,-0.046000000000000006,-0.003340772513626332,-0.001241353579419519,-0.003340772513626332
175,0.03700000000000001,-0.04500000000000001,-0.0036586085153043056,-0.0017544983546111605,-0.0036586085153043056
176,0.038,-0.04400000000000001,-0.0038216951812300795,-0.0022685153662464473,-0.0038216951812300795
177,0.039,-0.04300000000000001,-0.0038455397682225713,-0.0027508258881755662,-0.0038455397682225713
178,0.04,-0.04200000000000001,-0.003742632246402091,-0.0031739298294501585,-0.003742632246402091
179,0.041,-0.04100000000000001,-0.003524601006531786,-0.0035151293932196162,-0.003524601006531786
180,0.042,-0.04000000000000001,-0.003204308603018623,-0.00375573084032858,-0.003204308603018623
181,0.043000000000000003,-0.039000000000000014,-0.0027977165248620124,-0.003879816678733436,-0.0027977165248620124
182,0.044000000000000004,-0.03800000000000001,-0.002325383462263792,-0.003872710829578865,-0.002325383462263792
183,0.045000000000000005,-0.03700000000000001,-0.0018135092114211816,-0.0037192678364994436,-0.0018135092114211816
184,0.046000000000000006,-0.03600000000000001,-0.0012944626507670025,-0.0034021709678735412,-0.0012944626507670025
185,0.04700000000000001,-0.03500000000000001,-0.0008068033541884624,-0.0029004116614139586,-0.0008068033541884624
186,0.04800000000000001,-0.03400000000000001,-0.00039487413124160426,-0.0021881102823011764,-0.00039487413124160426
187,0.04900000000000001,-0.03300000000000001,-0.00010806883544425888,-0.0012337700184630784,-0.00010806883544425888
188,0.032,-0.05000000000000001,-1.681455807825923e-11,3.302027039908153e-12,-1.681455807825923e-11
189,0.05000000000000001,-0.03200000000000001,1.396628759445348e-12,-1.7704545914410418e-11,1.396628759445348e-12
190,0.032,-0.04900000000000001,-0.0014212771997274705,-0.0001055803917182812,-0.0014212771997274705
191,0.03300000000000001,-0.04800000000000001,-0.0025262005218408823,-0.00039334957669147396,-0.0025262005218408823
192,0.03400000000000001,-0.04700000000000001,-0.003361985523716841,-0.0008192879859062508,-0.003361985523716841
193,0.03500000000000001,-0.046000000000000006,-0.003967209294906731,-0.0013400954277375038,-0.003967209294906731
194,0.03600000000000001,-0.04500000000000001,-0.004372513625267363,-0.0019144262533788742,-0.004372513625267363
195,0.03700000000000001,-0.04400000000000001,-0.004601693249280822,-0.0025040393022939715,-0.004601693249280822
196,0.038,-0.04300000000000001,-0.0046731461875107235,-0.003074619605871262,-0.0046731461875107235
197,0.039,-0.04200000000000001,-0.004601630007654054,-0.0035962066235181735,-0.004601630007654054
198,0.04,-0.04100000000000001,-0.0044001776836803536,-0.004043170581389117,-0.0044001776836803536
199,0.041,-0.04000000000000001,-0.0040820255452223555,-0.004393727083515786,-0.0040820255452223555
200,0.042,-0.039000000000000014,-0.003662418901960951,-0.004629022247281286,-0.003662418901960951
201,0.043000000000000003,-0.03800000000000001,-0.0031601492815863733,-0.004731896406799305,-0.0031601492815863733
202,0.044000000000000004,-0.03700000000000001,-0.0025987300898594567,-0.004685432022899471,-0.0025987300898594567
203,0.045000000000000005,-0.03600000000000001,-0.002007145739770103,-0.004471421591523581,-0.002007145739770103
204,0.046000000000000006,-0.03500000000000001,-0.0014201495594752638,-0.004068917469086622,-0.0014201495594752638
205,0.04700000000000001,-0.03400000000000001,-0.0008781453362446168,-0.003453001759661383,-0.0008781453362446168
